city,city_ascii,lat,lng,country,iso2,iso3,capital,admin_name,population,id
Chopinzinho,Chopinzinho,-25.8558,-52.5228,Brazil,BR,BRA,Paraná,,19679.0,1076299334
Pôrto Grande,Porto Grande,0.7128,-51.4128,Brazil,BR,BRA,Amapá,,19669.0,1076117009
Lajinha,Lajinha,-20.1508,-41.6228,Brazil,BR,BRA,Minas Gerais,,19609.0,1076832869
Barreira,Barreira,-4.2869,-38.6428,Brazil,BR,BRA,Ceará,,19573.0,1076309909
Capoeiras,Capoeiras,-8.735,-36.6269,Brazil,BR,BRA,Pernambuco,,19593.0,1076140888
Monte Alegre de Minas,Monte Alegre de Minas,-18.8708,-48.8808,Brazil,BR,BRA,Minas Gerais,,19619.0,1076152420
Utinga,Utinga,-12.0819,-41.0939,Brazil,BR,BRA,Bahia,,19593.0,1076977689
Xapuri,Xapuri,-10.6519,-68.5039,Brazil,BR,BRA,Acre,,19596.0,1076525025
Capela do Alto,Capela do Alto,-23.4706,-47.7347,Brazil,BR,BRA,São Paulo,,19482.0,1076545027
Caraúbas,Caraubas,-5.7928,-37.5569,Brazil,BR,BRA,Rio Grande do Norte,,19576.0,1076497520
Ibicoara,Ibicoara,-13.4108,-41.285,Brazil,BR,BRA,Bahia,,19548.0,1076421535
São João do Piauí,Sao Joao do Piaui,-8.3578,-42.2469,Brazil,BR,BRA,Piauí,,19548.0,1076131046
São Gabriel,Sao Gabriel,-11.2289,-41.9119,Brazil,BR,BRA,Bahia,,19542.0,1076679834
Rolante,Rolante,-29.6508,-50.5758,Brazil,BR,BRA,Rio Grande do Sul,,19485.0,1076821052
Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,-18.9178,-54.8439,Brazil,BR,BRA,Mato Grosso do Sul,,19515.0,1076408568
Pariquera-Açu,Pariquera-Acu,-24.715,-47.8811,Brazil,BR,BRA,São Paulo,,19391.0,1076959622
Quixeré,Quixere,-5.0739,-37.9889,Brazil,BR,BRA,Ceará,,19412.0,1076686573
Salgado,Salgado,-11.0319,-37.475,Brazil,BR,BRA,Sergipe,,19365.0,1076036946
Paraisópolis,Paraisopolis,-22.5539,-45.78,Brazil,BR,BRA,Minas Gerais,,19379.0,1076153372
Riachão do Dantas,Riachao do Dantas,-11.0689,-37.725,Brazil,BR,BRA,Sergipe,,19386.0,1076967515
Ituaçu,Ituacu,-13.8128,-41.2969,Brazil,BR,BRA,Bahia,,19406.0,1076736927
Cocos,Cocos,-14.1839,-44.5339,Brazil,BR,BRA,Bahia,,19396.0,1076142940
Juquiá,Juquia,-24.3208,-47.6347,Brazil,BR,BRA,São Paulo,,19359.0,1076000755
Pauini,Pauini,-7.7139,-66.9758,Brazil,BR,BRA,Amazonas,,19378.0,1076909875
Monte Azul Paulista,Monte Azul Paulista,-20.9072,-48.6414,Brazil,BR,BRA,São Paulo,,19304.0,1076549080
Paranapanema,Paranapanema,-23.3886,-48.7228,Brazil,BR,BRA,São Paulo,,19357.0,1076413704
Buerarema,Buerarema,-14.9589,-39.3,Brazil,BR,BRA,Bahia,,19283.0,1076122498
Tibagi,Tibagi,-24.5089,-50.4139,Brazil,BR,BRA,Paraná,,19344.0,1076856975
Venceslau Brás,Venceslau Bras,-23.8739,-49.8028,Brazil,BR,BRA,Paraná,,19298.0,1076893180
Hidrolândia,Hidrolandia,-4.4078,-40.4378,Brazil,BR,BRA,Ceará,,19325.0,1076197318
Campina Verde,Campina Verde,-19.5358,-49.4858,Brazil,BR,BRA,Minas Gerais,,19324.0,1076800884
Tapejara,Tapejara,-28.0678,-52.0139,Brazil,BR,BRA,Rio Grande do Sul,,19250.0,1076224015
Mâncio Lima,Mancio Lima,-7.6139,-72.8958,Brazil,BR,BRA,Acre,,19311.0,1076586312
Horizontina,Horizontina,-27.6258,-54.3078,Brazil,BR,BRA,Rio Grande do Sul,,19232.0,1076684828
Marechal Taumaturgo,Marechal Taumaturgo,-8.9408,-72.7919,Brazil,BR,BRA,Acre,,19299.0,1076754206
Águas Formosas,Aguas Formosas,-17.0819,-40.9358,Brazil,BR,BRA,Minas Gerais,,19247.0,1076043870
Quitandinha,Quitandinha,-25.8719,-49.4978,Brazil,BR,BRA,Paraná,,19221.0,1076520293
Aroeiras,Aroeiras,-7.545,-35.7078,Brazil,BR,BRA,Paraíba,,19204.0,1076842868
Júlio de Castilhos,Julio de Castilhos,-29.2269,-53.6819,Brazil,BR,BRA,Rio Grande do Sul,,19224.0,1076339588
Nova Olímpia,Nova Olimpia,-14.7969,-57.2878,Brazil,BR,BRA,Mato Grosso,,19218.0,1076561598
Riacho das Almas,Riacho das Almas,-8.1339,-35.6892,Brazil,BR,BRA,Pernambuco,,19162.0,1076029220
Antas,Antas,-10.4,-38.3328,Brazil,BR,BRA,Bahia,,19183.0,1076203131
Carambeí,Carambei,-24.9178,-50.0969,Brazil,BR,BRA,Paraná,,19163.0,1076138552
Maracaçumé,Maracacume,-2.0428,-45.9589,Brazil,BR,BRA,Maranhão,,19155.0,1076686311
Vargem Alta,Vargem Alta,-20.6708,-41.0069,Brazil,BR,BRA,Espírito Santo,,19130.0,1076304593
Aporá,Apora,-11.66,-38.0808,Brazil,BR,BRA,Bahia,,19146.0,1076481861
Cerqueira César,Cerqueira Cesar,-23.0356,-49.1661,Brazil,BR,BRA,São Paulo,,19109.0,1076534225
Varzelândia,Varzelandia,-15.7008,-44.0278,Brazil,BR,BRA,Minas Gerais,,19116.0,1076633098
Águas de Lindóia,Aguas de Lindoia,-22.4758,-46.6328,Brazil,BR,BRA,São Paulo,,18808.0,1076621560
Dianópolis,Dianopolis,-11.6258,-46.8203,Brazil,BR,BRA,Tocantins,,19112.0,1076139135
Viradouro,Viradouro,-20.8728,-48.2969,Brazil,BR,BRA,São Paulo,,19017.0,1076583585
Buriti dos Lopes,Buriti dos Lopes,-3.175,-41.8669,Brazil,BR,BRA,Piauí,,19074.0,1076651757
Silvânia,Silvania,-16.6589,-48.6078,Brazil,BR,BRA,Goiás,,19089.0,1076536713
Inajá,Inaja,-8.903,-37.827,Brazil,BR,BRA,Alagoas,,19081.0,1076678213
Cabaceiras do Paraguaçu,Cabaceiras do Paraguacu,-12.5358,-39.1908,Brazil,BR,BRA,Bahia,,18978.0,1076654912
Umburanas,Umburanas,-10.7328,-41.3258,Brazil,BR,BRA,Bahia,,19055.0,1076883289
Nova Petrópolis,Nova Petropolis,-29.3758,-51.1119,Brazil,BR,BRA,Rio Grande do Sul,,19045.0,1076513774
Caconde,Caconde,-21.5289,-46.6439,Brazil,BR,BRA,São Paulo,,18976.0,1076573900
Chorozinho,Chorozinho,-4.3,-38.4969,Brazil,BR,BRA,Ceará,,18915.0,1076780139
Itapororoca,Itapororoca,-6.83,-35.2469,Brazil,BR,BRA,Paraíba,,18823.0,1076439855
Santo Antônio do Sudoeste,Santo Antonio do Sudoeste,-26.07,-53.7228,Brazil,BR,BRA,Paraná,,18893.0,1076623893
Rubiataba,Rubiataba,-15.1639,-49.8028,Brazil,BR,BRA,Goiás,,18915.0,1076760210
Pindoretama,Pindoretama,-4.0278,-38.3058,Brazil,BR,BRA,Ceará,,18683.0,1076655483
Cachoeirinha,Cachoeirinha,-8.4858,-36.2328,Brazil,BR,BRA,Pernambuco,,18819.0,1076462006
Guareí,Guarei,-23.3728,-48.1842,Brazil,BR,BRA,São Paulo,,18887.0,1076364248
Itatira,Itatira,-4.5289,-39.6219,Brazil,BR,BRA,Ceará,,18894.0,1076647761
Ipaba,Ipaba,-19.4139,-42.4189,Brazil,BR,BRA,Minas Gerais,,18769.0,1076725503
Antonina,Antonina,-25.4289,-48.7119,Brazil,BR,BRA,Paraná,,18891.0,1076700351
Chapada dos Guimarães,Chapada dos Guimaraes,-15.4608,-55.75,Brazil,BR,BRA,Mato Grosso,,18906.0,1076928999
Arroio do Meio,Arroio do Meio,-29.4008,-51.945,Brazil,BR,BRA,Rio Grande do Sul,,18783.0,1076785789
Tonantins,Tonantins,-2.8728,-67.8019,Brazil,BR,BRA,Amazonas,,18897.0,1076820908
Conceição,Conceicao,-7.5619,-38.5089,Brazil,BR,BRA,Paraíba,,18860.0,1076029380
Padre Paraíso,Padre Paraiso,-17.0719,-41.5239,Brazil,BR,BRA,Minas Gerais,,18849.0,1076628988
Umirim,Umirim,-3.6769,-39.35,Brazil,BR,BRA,Ceará,,18802.0,1076894065
Pôrto Acre,Porto Acre,-9.5878,-67.5328,Brazil,BR,BRA,Acre,,18824.0,1076171692
Batalha,Batalha,-9.6778,-37.1247,Brazil,BR,BRA,Alagoas,,18757.0,1076863522
Palmeiras,Palmeiras,-2.645,-44.895,Brazil,BR,BRA,Maranhão,,18764.0,1076244098
Catarina,Catarina,-6.1308,-39.8778,Brazil,BR,BRA,Ceará,,18745.0,1076764846
Engenheiro Coelho,Engenheiro Coelho,-22.4883,-47.215,Brazil,BR,BRA,São Paulo,,18611.0,1076001478
Guaranésia,Guaranesia,-21.2989,-46.8028,Brazil,BR,BRA,Minas Gerais,,18714.0,1076203093
Ibititá,Ibitita,-11.5469,-41.9778,Brazil,BR,BRA,Bahia,,18727.0,1076591656
Farias Brito,Farias Brito,-6.9308,-39.5658,Brazil,BR,BRA,Ceará,,18720.0,1076558582
Cafarnaum,Cafarnaum,-11.6939,-41.4678,Brazil,BR,BRA,Bahia,,18695.0,1076083831
Inhapi,Inhapi,-9.2189,-37.7539,Brazil,BR,BRA,Alagoas,,18652.0,1076122999
Picuí,Picui,-6.555,-36.3489,Brazil,BR,BRA,Paraíba,,18670.0,1076876343
Caiapônia,Caiaponia,-16.9569,-51.81,Brazil,BR,BRA,Goiás,,16757.0,1076081886
Ibipeba,Ibipeba,-11.6408,-42.0108,Brazil,BR,BRA,Bahia,,18674.0,1076930608
Pitimbu,Pitimbu,-7.4708,-34.8089,Brazil,BR,BRA,Paraíba,,18685.0,1076000940
Carlos Chagas,Carlos Chagas,-17.7028,-40.7658,Brazil,BR,BRA,Minas Gerais,,18674.0,1076618010
Jaguaripe,Jaguaripe,-13.1128,-38.8958,Brazil,BR,BRA,Bahia,,18647.0,1076014557
Boa Vista do Tupim,Boa Vista do Tupim,-12.66,-40.6089,Brazil,BR,BRA,Bahia,,18658.0,1076115228
Itapiúna,Itapiuna,-4.5639,-38.9219,Brazil,BR,BRA,Ceará,,18626.0,1076370750
Cajari,Cajari,-3.3208,-45.0108,Brazil,BR,BRA,Maranhão,,18338.0,1076208069
Malacacheta,Malacacheta,-17.8419,-42.0769,Brazil,BR,BRA,Minas Gerais,,18602.0,1076342419
Porto Real,Porto Real,-22.42,-44.29,Brazil,BR,BRA,Rio de Janeiro,,18266.0,1076140508
Carnaíba,Carnaiba,-7.805,-37.7939,Brazil,BR,BRA,Pernambuco,,18574.0,1076801823
Olho d’Água das Cunhãs,Olho d'Agua das Cunhas,-4.1389,-45.12,Brazil,BR,BRA,Maranhão,,18601.0,1076622179
Taió,Taio,-27.1158,-49.9978,Brazil,BR,BRA,Santa Catarina,,18576.0,1076995333
Cariús,Carius,-6.5369,-39.4969,Brazil,BR,BRA,Ceará,,18567.0,1076668766
Conceição do Almeida,Conceicao do Almeida,-12.8089,-39.1639,Brazil,BR,BRA,Bahia,,18525.0,1076485799
Presidente Olegário,Presidente Olegario,-18.4178,-46.4178,Brazil,BR,BRA,Minas Gerais,,18577.0,1076631969
Presidente Médici,Presidente Medici,-11.1758,-61.9008,Brazil,BR,BRA,Rondônia,,18571.0,1076970693
Colina,Colina,-20.7136,-48.5411,Brazil,BR,BRA,São Paulo,,18535.0,1076416101
Neópolis,Neopolis,-10.32,-36.5794,Brazil,BR,BRA,Sergipe,minor,18506.0,1076383247
Capanema,Capanema,-25.6719,-53.8089,Brazil,BR,BRA,Paraná,,18526.0,1076374663
Guabiruba,Guabiruba,-27.0858,-48.9808,Brazil,BR,BRA,Santa Catarina,,18430.0,1076001337
Fátima,Fatima,-10.6,-38.2169,Brazil,BR,BRA,Bahia,,18481.0,1076705268
Siqueira Campos,Siqueira Campos,-23.6889,-49.8339,Brazil,BR,BRA,Paraná,,18454.0,1076393725
Plácido de Castro,Placido de Castro,-10.2758,-67.15,Brazil,BR,BRA,Acre,,18510.0,1076151388
Cândido Mendes,Candido Mendes,-1.4469,-45.7169,Brazil,BR,BRA,Maranhão,,18505.0,1076905087
Piatã,Piata,-13.1519,-41.7728,Brazil,BR,BRA,Bahia,,18473.0,1076965832
Mirangaba,Mirangaba,-10.9539,-40.5758,Brazil,BR,BRA,Bahia,,18474.0,1076520621
Arroio Grande,Arroio Grande,-32.2378,-53.0869,Brazil,BR,BRA,Rio Grande do Sul,,18470.0,1076512343
Itapaci,Itapaci,-14.9508,-49.5489,Brazil,BR,BRA,Goiás,,18458.0,1076617885
Cesário Lange,Cesario Lange,-23.2267,-47.9531,Brazil,BR,BRA,São Paulo,,18375.0,1076669066
São José da Coroa Grande,Sao Jose da Coroa Grande,-8.8978,-35.1478,Brazil,BR,BRA,Pernambuco,,18180.0,1076387901
Icapuí,Icapui,-4.7128,-37.355,Brazil,BR,BRA,Ceará,,18392.0,1076044924
Campos Belos,Campos Belos,-13.0369,-46.7719,Brazil,BR,BRA,Goiás,,18410.0,1076340789
Reriutaba,Reriutaba,-4.1419,-40.5819,Brazil,BR,BRA,Ceará,,18385.0,1076183973
Sengés,Senges,-24.1128,-49.4639,Brazil,BR,BRA,Paraná,,18414.0,1076152833
Belo Campo,Belo Campo,-15.0378,-41.26,Brazil,BR,BRA,Bahia,,18383.0,1076167389
Formoso do Araguaia,Formoso do Araguaia,-11.7969,-49.5289,Brazil,BR,BRA,Tocantins,,18399.0,1076817559
Serra Dourada,Serra Dourada,-12.7608,-43.95,Brazil,BR,BRA,Bahia,,18389.0,1076669259
Iati,Iati,-9.0458,-36.8458,Brazil,BR,BRA,Pernambuco,,18360.0,1076586652
Jussara,Jussara,-15.865,-50.8678,Brazil,BR,BRA,Goiás,,18371.0,1076624380
Piúma,Piuma,-20.835,-40.7289,Brazil,BR,BRA,Espírito Santo,,18123.0,1076847843
Cariré,Carire,-3.9508,-40.4728,Brazil,BR,BRA,Piauí,,18348.0,1076644740
Mirante do Paranapanema,Mirante do Paranapanema,-22.2919,-51.9064,Brazil,BR,BRA,São Paulo,,18338.0,1076182507
Castelo do Piauí,Castelo do Piaui,-5.3219,-41.5528,Brazil,BR,BRA,Piauí,,18336.0,1076388877
Araçoiaba,Aracoiaba,-7.79,-35.0908,Brazil,BR,BRA,Pernambuco,,18156.0,1076400121
Serrita,Serrita,-7.9328,-39.2958,Brazil,BR,BRA,Pernambuco,,18331.0,1076395069
Aragarças,Aragarcas,-15.8978,-52.2508,Brazil,BR,BRA,Goiás,,18305.0,1076176600
Baependi,Baependi,-21.9589,-44.89,Brazil,BR,BRA,Minas Gerais,,18307.0,1076882694
Vertentes,Vertentes,-7.9028,-35.9878,Brazil,BR,BRA,Pernambuco,,18222.0,1076000487
Pocinhos,Pocinhos,-7.0769,-36.0608,Brazil,BR,BRA,Paraíba,,18272.0,1076955414
Garopaba,Garopaba,-28.0228,-48.6128,Brazil,BR,BRA,Santa Catarina,,18138.0,1076202178
Paraibuna,Paraibuna,-23.3861,-45.6622,Brazil,BR,BRA,São Paulo,,18263.0,1076100986
Condeúba,Condeuba,-14.895,-41.9689,Brazil,BR,BRA,Bahia,,18269.0,1076228671
Manga,Manga,-14.7558,-43.9319,Brazil,BR,BRA,Minas Gerais,,18226.0,1076922718
São Francisco de Assis,Sao Francisco de Assis,-29.55,-55.1308,Brazil,BR,BRA,Rio Grande do Sul,,18205.0,1076070438
Ipanema,Ipanema,-19.8008,-41.7128,Brazil,BR,BRA,Minas Gerais,,18170.0,1076328318
Ingá,Inga,-7.2678,-35.6128,Brazil,BR,BRA,Paraíba,,18144.0,1076947371
Tremedal,Tremedal,-14.9758,-41.4108,Brazil,BR,BRA,Bahia,,18187.0,1076525489
Santo Antônio do Leverger,Santo Antonio do Leverger,-15.8658,-56.0769,Brazil,BR,BRA,Mato Grosso,,18186.0,1076851288
Beruri,Beruri,-3.9022,-61.3714,Brazil,BR,BRA,Amazonas,,18171.0,1076241200
Três Barras,Tres Barras,-26.1058,-50.3219,Brazil,BR,BRA,Santa Catarina,,18129.0,1076248669
Central,Central,-11.1542,-42.0814,Brazil,BR,BRA,Bahia,,18140.0,1076870137
Alto Araguaia,Alto Araguaia,-17.315,-53.215,Brazil,BR,BRA,Mato Grosso,,18164.0,1076823641
Tapauá,Tapaua,-5.6278,-63.1828,Brazil,BR,BRA,Amazonas,,18152.0,1076687241
Santa Vitória,Santa Vitoria,-18.8389,-50.1208,Brazil,BR,BRA,Minas Gerais,,18138.0,1076319430
Solonópole,Solonopole,-5.7328,-39.0078,Brazil,BR,BRA,Ceará,,18127.0,1076012866
São Miguel do Tapuio,Sao Miguel do Tapuio,-5.5039,-41.3228,Brazil,BR,BRA,Piauí,,18134.0,1076871034
Atalaia do Norte,Atalaia do Norte,-4.3719,-70.1919,Brazil,BR,BRA,Amazonas,,18133.0,1076017686
Manari,Manari,-8.9639,-37.6278,Brazil,BR,BRA,Pernambuco,,18083.0,1076507706
Mendes,Mendes,-22.5269,-43.7328,Brazil,BR,BRA,Rio de Janeiro,,17935.0,1076845533
Madalena,Madalena,-4.8569,-39.5769,Brazil,BR,BRA,Ceará,,18088.0,1076658814
Piaçabuçu,Piacabucu,-10.4086,-36.4339,Brazil,BR,BRA,Alagoas,minor,18011.0,1076666231
Pastos Bons,Pastos Bons,-6.6019,-44.0769,Brazil,BR,BRA,Maranhão,,18067.0,1076108777
Turmalina,Turmalina,-17.2858,-42.73,Brazil,BR,BRA,Minas Gerais,,18055.0,1076799551
Jaicós,Jaicos,-7.3589,-41.1378,Brazil,BR,BRA,Piauí,,18035.0,1076153512
Cruz Machado,Cruz Machado,-26.0169,-51.3469,Brazil,BR,BRA,Paraná,,18040.0,1076000409
Itaberá,Itabera,-23.8619,-49.1372,Brazil,BR,BRA,São Paulo,,18015.0,1076280626
Ervália,Ervalia,-20.84,-42.6569,Brazil,BR,BRA,Minas Gerais,,17946.0,1076582850
Ibirataia,Ibirataia,-14.0669,-39.6408,Brazil,BR,BRA,Bahia,,17947.0,1076392092
Messias,Messias,-9.3828,-35.8419,Brazil,BR,BRA,Alagoas,,17988.0,1076673417
Antenor Navarro,Antenor Navarro,-6.7289,-38.4489,Brazil,BR,BRA,Paraíba,,17929.0,1076302575
Papanduva,Papanduva,-26.37,-50.1439,Brazil,BR,BRA,Santa Catarina,,17928.0,1076237146
Lagoa da Canoa,Lagoa da Canoa,-9.83,-36.7378,Brazil,BR,BRA,Alagoas,,17771.0,1076877725
Juazeirinho,Juazeirinho,-7.0678,-36.5778,Brazil,BR,BRA,Paraíba,,17902.0,1076068443
Guapiara,Guapiara,-24.185,-48.5328,Brazil,BR,BRA,São Paulo,,17879.0,1076094869
Boqueirão,Boqueirao,-7.4819,-36.135,Brazil,BR,BRA,Paraíba,,17870.0,1076458629
Anadia,Anadia,-9.6844,-36.3042,Brazil,BR,BRA,Alagoas,,17818.0,1076360866
Serafina Corêa,Serafina Corea,-28.7119,-51.935,Brazil,BR,BRA,Rio Grande do Sul,,17795.0,1076410679
Jacupiranga,Jacupiranga,-24.6925,-48.0022,Brazil,BR,BRA,São Paulo,,17851.0,1076127392
Jaguaretama,Jaguaretama,-5.6128,-38.7669,Brazil,BR,BRA,Ceará,,17863.0,1076022624
Arinos,Arinos,-15.9169,-46.1058,Brazil,BR,BRA,Minas Gerais,,17862.0,1076034909
Montanha,Montanha,-18.1269,-40.3628,Brazil,BR,BRA,Espírito Santo,,17849.0,1076200143
Barão do Grajaú,Barao do Grajau,-6.7558,-43.0239,Brazil,BR,BRA,Maranhão,,17841.0,1076023877
Nazaré Paulista,Nazare Paulista,-23.1808,-46.395,Brazil,BR,BRA,São Paulo,,17794.0,1076428478
Rio Claro,Rio Claro,-22.7228,-44.1358,Brazil,BR,BRA,Rio de Janeiro,,17826.0,1076913313
Porciúncula,Porciuncula,-20.9628,-42.0408,Brazil,BR,BRA,Rio de Janeiro,,17760.0,1076077917
São Benedito do Rio Preto,Sao Benedito do Rio Preto,-3.3339,-43.5278,Brazil,BR,BRA,Maranhão,,17799.0,1076042619
Sapeaçu,Sapeacu,-12.7278,-39.1819,Brazil,BR,BRA,Bahia,,17664.0,1076513396
Pirapora do Bom Jesus,Pirapora do Bom Jesus,-23.3972,-47.0028,Brazil,BR,BRA,São Paulo,,17646.0,1076000099
Não-Me-Toque,Nao-Me-Toque,-28.4589,-52.8208,Brazil,BR,BRA,Rio Grande do Sul,,17758.0,1076179285
Morros,Morros,-2.8639,-44.0389,Brazil,BR,BRA,Maranhão,,17783.0,1076928114
Cairu,Cairu,-13.4869,-39.0439,Brazil,BR,BRA,Bahia,,17730.0,1076381355
Canapi,Canapi,-9.1269,-37.605,Brazil,BR,BRA,Alagoas,,17719.0,1076262890
Cipó,Cipo,-11.1,-38.5169,Brazil,BR,BRA,Bahia,,17602.0,1076696194
Itacarambi,Itacarambi,-15.1019,-44.0919,Brazil,BR,BRA,Minas Gerais,,17720.0,1076622492
Tanque Novo,Tanque Novo,-13.5458,-42.4908,Brazil,BR,BRA,Bahia,,17702.0,1076829439
Jucurutu,Jucurutu,-6.0339,-37.02,Brazil,BR,BRA,Rio Grande do Norte,,17692.0,1076172332
Matipó,Matipo,-20.2839,-42.3408,Brazil,BR,BRA,Minas Gerais,,17639.0,1076369965
Rio Maria,Rio Maria,-7.3108,-50.0478,Brazil,BR,BRA,Pará,,17697.0,1076042056
Varjota,Varjota,-4.1939,-40.4769,Brazil,BR,BRA,Ceará,,17593.0,1076392050
Pio IX,Pio IX,-6.8378,-40.5789,Brazil,BR,BRA,Piauí,,17671.0,1076863731
Novo Airão,Novo Airao,-2.6208,-60.9439,Brazil,BR,BRA,Amazonas,,17671.0,1076092136
Ribeirão Branco,Ribeirao Branco,-24.2208,-48.7658,Brazil,BR,BRA,São Paulo,,17646.0,1076454991
Magalhães de Almeida,Magalhaes de Almeida,-3.3958,-42.2039,Brazil,BR,BRA,Maranhão,,17587.0,1076952345
Belém,Belem,-6.7469,-35.5189,Brazil,BR,BRA,Paraíba,,17594.0,1076976694
Filadélfia,Filadelfia,-10.7408,-40.1328,Brazil,BR,BRA,Bahia,,17583.0,1076975791
Poção de Pedras,Pocao de Pedras,-4.75,-44.9333,Brazil,BR,BRA,Maranhão,,17595.0,1076851693
Afrânio,Afranio,-8.5,-41.0,Brazil,BR,BRA,Pernambuco,,17586.0,1076000646
Nova Era,Nova Era,-19.7606,-43.0289,Brazil,BR,BRA,Minas Gerais,,17528.0,1076826150
Passagem Franca,Passagem Franca,-6.18,-43.7839,Brazil,BR,BRA,Maranhão,,17562.0,1076066063
Regeneração,Regeneracao,-6.2378,-42.6878,Brazil,BR,BRA,Piauí,,17556.0,1076132232
Sapucaia,Sapucaia,-21.995,-42.9139,Brazil,BR,BRA,Rio de Janeiro,,17525.0,1076318561
Rio Bananal,Rio Bananal,-19.265,-40.3328,Brazil,BR,BRA,Espírito Santo,,17530.0,1076670065
Cafelândia,Cafelandia,-21.8025,-49.61,Brazil,BR,BRA,São Paulo,,17499.0,1076575289
Conceição do Mato Dentro,Conceicao do Mato Dentro,-19.0369,-43.425,Brazil,BR,BRA,Minas Gerais,,17503.0,1076112656
Luz,Luz,-19.8008,-45.6858,Brazil,BR,BRA,Minas Gerais,,17486.0,1076520575
Carmo,Carmo,-21.9339,-42.6089,Brazil,BR,BRA,Rio de Janeiro,,17434.0,1076161057
São Raimundo das Mangabeiras,Sao Raimundo das Mangabeiras,-7.0219,-45.4808,Brazil,BR,BRA,Maranhão,,17474.0,1076826320
Correntes,Correntes,-9.1289,-36.33,Brazil,BR,BRA,Pernambuco,,17419.0,1076224678
Malhada,Malhada,-14.3358,-43.7739,Brazil,BR,BRA,Bahia,,17455.0,1076450063
Conchas,Conchas,-23.0134,-48.0078,Brazil,BR,BRA,São Paulo,,17406.0,1076967858
Cássia,Cassia,-20.5828,-46.9219,Brazil,BR,BRA,Minas Gerais,,17412.0,1076905078
Tapiramutá,Tapiramuta,-11.8469,-40.7908,Brazil,BR,BRA,Bahia,,17398.0,1076220458
Hidrolândia,Hidrolandia,-16.9619,-49.2289,Brazil,BR,BRA,Goiás,,17398.0,1076638231
Pirapemas,Pirapemas,-3.7269,-44.2228,Brazil,BR,BRA,Maranhão,,17381.0,1076407329
Ibirama,Ibirama,-27.0569,-49.5178,Brazil,BR,BRA,Santa Catarina,,17330.0,1076103738
Santo Antônio do Amparo,Santo Antonio do Amparo,-20.9458,-44.9189,Brazil,BR,BRA,Minas Gerais,,17345.0,1076950155
Ampère,Ampere,-25.915,-53.4728,Brazil,BR,BRA,Paraná,,17308.0,1076399065
São Domingos do Prata,Sao Domingos do Prata,-19.865,-42.9678,Brazil,BR,BRA,Minas Gerais,,17327.0,1076343054
Souto Soares,Souto Soares,-12.0889,-41.6378,Brazil,BR,BRA,Bahia,,17332.0,1076113405
Muniz Freire,Muniz Freire,-20.4639,-41.4128,Brazil,BR,BRA,Espírito Santo,,17319.0,1076991967
Jaguaruna,Jaguaruna,-28.615,-49.0258,Brazil,BR,BRA,Santa Catarina,,17290.0,1076644928
Camocim de São Félix,Camocim de Sao Felix,-8.3589,-35.7619,Brazil,BR,BRA,Pernambuco,,17104.0,1076257336
Banabuiú,Banabuiu,-5.31,-38.9208,Brazil,BR,BRA,Ceará,,17315.0,1076818292
Urandi,Urandi,-14.7708,-42.655,Brazil,BR,BRA,Bahia,,17301.0,1076830751
Pindorama,Pindorama,-21.1858,-48.9069,Brazil,BR,BRA,São Paulo,,17216.0,1076588629
Cruz do Espírito Santo,Cruz do Espirito Santo,-7.14,-35.0858,Brazil,BR,BRA,Paraíba,,17212.0,1076291105
Peçanha,Pecanha,-18.5489,-42.5569,Brazil,BR,BRA,Minas Gerais,,17260.0,1076594698
Salesópolis,Salesopolis,-23.5319,-45.8458,Brazil,BR,BRA,São Paulo,,17252.0,1076843165
Bom Sucesso,Bom Sucesso,-21.0328,-44.7578,Brazil,BR,BRA,Minas Gerais,,17243.0,1076350360
Piranga,Piranga,-20.685,-43.3,Brazil,BR,BRA,Minas Gerais,,17232.0,1076731478
Cacimba de Dentro,Cacimba de Dentro,-6.6419,-35.79,Brazil,BR,BRA,Paraíba,,17149.0,1076408478
Piçarras,Picarras,-26.75,-48.6667,Brazil,BR,BRA,Santa Catarina,,17078.0,1076750040
São João dos Poleiros,Sao Joao dos Poleiros,-5.1139,-43.81,Brazil,BR,BRA,Maranhão,,17238.0,1076115863
Ribeirópolis,Ribeiropolis,-10.5389,-37.4361,Brazil,BR,BRA,Sergipe,,17173.0,1076522611
Santa Maria das Barreiras,Santa Maria das Barreiras,-8.855,-49.7219,Brazil,BR,BRA,Pará,,17206.0,1076324057
Araçagi,Aracagi,-6.8528,-35.3808,Brazil,BR,BRA,Paraíba,,17122.0,1076975974
Santana do Cariri,Santana do Cariri,-7.1878,-39.7369,Brazil,BR,BRA,Ceará,,17170.0,1076040650
Itirapina,Itirapina,-22.2528,-47.8228,Brazil,BR,BRA,São Paulo,,17160.0,1076964066
Canudos,Canudos,-9.9639,-39.1639,Brazil,BR,BRA,Bahia,,17177.0,1076987172
Lagoa Formosa,Lagoa Formosa,-18.7789,-46.4078,Brazil,BR,BRA,Minas Gerais,,17161.0,1076465186
Adustina,Adustina,-10.5328,-38.1,Brazil,BR,BRA,Bahia,,17153.0,1076245187
Rio Pomba,Rio Pomba,-21.275,-43.1789,Brazil,BR,BRA,Minas Gerais,,17110.0,1076797985
Borda da Mata,Borda da Mata,-22.2739,-46.165,Brazil,BR,BRA,Minas Gerais,,17118.0,1076422233
